Time,ID,LAT,LON,ALT,Number of similar WiFis,SSID,Mac,Frequncy
2017-12-03 08:41:59,model=SM-G950F_device=dreamlte,32.10299577476145,35.21006031758864,694.1064976594662,10,lab_6.1.3,c4:12:f5:f6:a0:18,3
2017-12-03 08:40:52,model=SM-G950F_device=dreamlte,32.10483384066018,35.21004948359021,692.7415284537185,1,mati-sh1,c4:12:f5:fd:6a:74,9
2017-12-03 08:51:42,model=SM-G950F_device=dreamlte,32.10413712623305,35.21082446017363,704.7212452331758,1,Bezeq-N_0777b8,c8:be:19:07:77:b9,11
2017-12-03 08:39:16,model=SM-G950F_device=dreamlte,32.106181954122206,35.21168763894033,689.1981253462078,1,Bezeq-NGN_E77EB9,cc:b2:55:e7:7e:ba,6
2017-12-03 08:37:36,model=SM-G950F_device=dreamlte,32.10263460161589,35.20757686137406,692.0341048029707,1,bezek freeee,cc:fa:00:ae:93:46,6
2017-12-03 08:37:15,model=SM-G950F_device=dreamlte,32.10251814263996,35.20734901460898,698.9056862429085,1,Sveta,d0:0f:6d:f1:35:2f,4
2017-12-03 08:44:58,model=Lenovo PB2-690Y_device=PB2PRO,32.104781919570485,35.20990160437996,692.4515019065194,10,HP-Print-30-Officejet 7610,d0:bf:9c:db:31:30,6
2017-12-03 08:46:24,model=Lenovo PB2-690Y_device=PB2PRO,32.1020859,35.20993739,692.0,1,klyn,d0:d4:12:68:5b:ca,1
2017-12-03 08:55:20,model=SM-G950F_device=dreamlte,32.10322758875065,35.209337612036805,702.8595454707937,5,AUC_4_2_24,d8:5d:4c:9e:69:22,1
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,Moria,d8:fe:e3:03:5a:31,6
2017-12-03 09:01:13,model=Lenovo PB2-690Y_device=PB2PRO,32.10300921,35.2096084,701.0,1,OOP_course,e4:95:6e:40:87:1a,1
2017-12-03 08:38:28,model=SM-G950F_device=dreamlte,32.10473074431384,35.20808401590763,689.6319853475801,1,Aviramf phone,e6:46:da:e4:84:c0,6
2017-12-03 08:46:27,model=Lenovo PB2-690Y_device=PB2PRO,32.10225656,35.21001902,692.0,1,TP-LINK_D59886,e8:94:f6:d5:98:86,9
2017-12-03 08:37:42,model=SM-G950F_device=dreamlte,32.102861507686676,35.2076291986019,691.1036071541976,1,Ariel_University,ec:8c:a2:08:77:48,6
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1,Ariel_University,ec:8c:a2:08:78:38,1
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.10317578496331,35.2077533608269,690.8658803245012,1,Ariel_University,ec:8c:a2:08:78:3c,40
2017-12-03 08:54:29,model=SM-G950F_device=dreamlte,32.10310144063956,35.208899442095905,697.7363484137812,16,Ariel_University,ec:8c:a2:08:78:c8,6
2017-12-03 08:46:03,model=SM-G950F_device=dreamlte,32.10333808796899,35.20882402667465,707.7601198658986,13,Ariel_University,ec:8c:a2:08:78:cc,48
2017-12-03 08:45:01,model=Lenovo PB2-690Y_device=PB2PRO,32.10493454942741,35.210993687799785,688.9904963388942,2,Ariel_University,ec:8c:a2:08:79:88,1
2017-12-03 08:40:34,model=SM-G950F_device=dreamlte,32.104697508718836,35.21075809840327,693.515546031181,4,Ariel_University,ec:8c:a2:08:79:a8,6
2017-12-03 08:40:34,model=SM-G950F_device=dreamlte,32.10491909900176,35.21130154968856,693.8682117313015,3,Ariel_University,ec:8c:a2:08:79:ac,36
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.10377787980504,35.20782590179721,690.4274628299759,2,Ariel_University,ec:8c:a2:08:7a:18,1
2017-12-03 08:37:49,model=SM-G950F_device=dreamlte,32.10349661289003,35.207792404900374,690.6301240378522,4,Ariel_University,ec:8c:a2:08:7a:1c,44
2017-12-03 08:38:16,model=SM-G950F_device=dreamlte,32.10395115783471,35.20786377093516,690.3267397654319,1,Ariel_University,ec:8c:a2:08:7b:88,1
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.10367906044158,35.207828224059384,690.5042269400622,4,Ariel_University,ec:8c:a2:08:7b:8c,40
2017-12-03 08:38:07,model=SM-G950F_device=dreamlte,32.1036008123458,35.20781952974852,690.5542770521721,2,Ariel_University,ec:8c:a2:08:90:c8,11
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10342051137385,35.20780552775216,690.6874448611455,1,Ariel_University,ec:8c:a2:08:90:cc,36
2017-12-03 08:38:25,model=SM-G950F_device=dreamlte,32.10461272357625,35.20792963641949,689.6670161410832,1,Ariel_University,ec:8c:a2:08:92:48,6
2017-12-03 08:38:25,model=SM-G950F_device=dreamlte,32.10461272357625,35.20792963641949,689.6670161410832,1,Ariel_University,ec:8c:a2:08:92:4c,36
2017-12-03 08:54:44,model=SM-G950F_device=dreamlte,32.10304955593124,35.20882608052939,691.9886411634965,17,Ariel_University,ec:8c:a2:08:94:18,1
2017-12-03 08:50:20,model=SM-G950F_device=dreamlte,32.103169737613705,35.208679296320284,703.0997174602142,22,Ariel_University,ec:8c:a2:08:94:1c,44
2017-12-03 08:38:25,model=SM-G950F_device=dreamlte,32.10361868733057,35.20781670936575,690.5070726021237,4,Ariel_University,ec:8c:a2:08:a9:28,11
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.103766485175285,35.20783180358039,690.3776746163047,3,Ariel_University,ec:8c:a2:08:a9:2c,44
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.10276968784859,35.207536172161696,695.1730814282531,2,Ariel_University,ec:8c:a2:08:a9:38,6
2017-12-03 08:37:39,model=SM-G950F_device=dreamlte,32.10294522725105,35.20767327460506,691.0835484362619,2,Ariel_University,ec:8c:a2:08:a9:3c,36
2017-12-03 08:37:18,model=SM-G950F_device=dreamlte,32.10281447386213,35.20758104767403,693.2074095942437,3,Ariel_University,ec:8c:a2:09:03:38,1
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10310231558724,35.207698037468575,691.9064470832453,2,Ariel_University,ec:8c:a2:09:03:3c,44
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10342051137385,35.20780552775216,690.6874448611455,1,Ariel_University,ec:8c:a2:09:0c:c8,1
2017-12-03 08:37:52,model=SM-G950F_device=dreamlte,32.10321891949164,35.2077603995489,690.8382411765818,2,Ariel_University,ec:8c:a2:09:0c:cc,44
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1,Ariel_University,ec:8c:a2:09:86:d8,6
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10353355128237,35.20781291804855,690.5795129917332,1,Ariel_University,ec:8c:a2:09:8c:38,1
2017-12-03 08:38:10,model=SM-G950F_device=dreamlte,32.10353355128237,35.20781291804855,690.5795129917332,1,Ariel_University,ec:8c:a2:09:8c:3c,44
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10297429619621,35.20769754582129,690.9460551220589,1,Ariel_University,ec:8c:a2:09:93:b8,11
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10371440835981,35.2078263595938,690.4758805974767,1,Ariel_University,ec:8c:a2:0a:08:b8,6
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103254567862166,35.20776621667453,690.8153989055744,1,Ariel_University,ec:8c:a2:26:ae:28,11
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1,Ariel_University,ec:8c:a2:26:b0:58,6
2017-12-03 08:45:30,model=Lenovo PB2-690Y_device=PB2PRO,32.10376808663587,35.20892585738781,690.629091549149,5,Ariel_University,ec:8c:a2:26:b0:e8,6
2017-12-03 08:46:52,model=Lenovo PB2-690Y_device=PB2PRO,32.102621229522384,35.209164354321125,699.8794995795326,10,Ariel_University,ec:8c:a2:26:b1:78,1
2017-12-03 08:38:28,model=SM-G950F_device=dreamlte,32.10463137629941,35.20888730350134,690.5715158623818,4,Ariel_University,ec:8c:a2:26:d2:c8,11
2017-12-03 08:41:28,model=SM-G950F_device=dreamlte,32.10407006714004,35.209123634114526,696.8487357618994,9,Ariel_University,ec:8c:a2:26:d3:68,11
2017-12-03 08:37:58,model=SM-G950F_device=dreamlte,32.103323385092075,35.20778662747971,690.7687922307229,1, ,ec:8c:a2:88:78:37,40
2017-12-03 08:41:28,model=SM-G950F_device=dreamlte,32.103218438334075,35.20895591989746,694.2303369819643,4, ,ec:8c:a2:88:78:c7,48
2017-12-03 08:42:59,model=SM-G950F_device=dreamlte,32.10490479074945,35.211247446727874,697.4311692397619,1, ,ec:8c:a2:88:79:a7,36
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.10375939005184,35.207824304039484,690.4413487921157,2, ,ec:8c:a2:88:7a:17,44
2017-12-03 08:38:28,model=SM-G950F_device=dreamlte,32.10392178055328,35.207895366225024,690.2937519226789,3, ,ec:8c:a2:88:7b:87,40
2017-12-03 08:50:48,model=SM-G950F_device=dreamlte,32.102979640618635,35.20863487970208,700.723144385251,10, ,ec:8c:a2:88:94:17,44
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.10377986390148,35.207818162044134,690.4231966047739,2, ,ec:8c:a2:88:a9:27,44
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103254567862166,35.20776621667453,690.8153989055744,1, ,ec:8c:a2:88:a9:37,36
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10309570760303,35.20769665213842,691.9218910832049,2, ,ec:8c:a2:89:03:37,44
2017-12-03 08:38:04,model=SM-G950F_device=dreamlte,32.10342051137385,35.20780552775216,690.6874448611455,1, ,ec:8c:a2:89:0c:c7,44
2017-12-03 08:38:13,model=SM-G950F_device=dreamlte,32.10371440835981,35.2078263595938,690.4758805974767,1, ,ec:8c:a2:89:8c:37,44
2017-12-03 08:37:27,model=SM-G950F_device=dreamlte,32.10280900493249,35.208211488627946,697.7819011513628,4,SGH-I337M,ec:9b:f3:26:ab:3a,6
2017-12-03 08:38:28,model=SM-G950F_device=dreamlte,32.10473074431384,35.20808401590763,689.6319853475801,1,Ariel_University,f0:b0:52:3e:d6:f8,11
2017-12-03 08:38:58,model=SM-G950F_device=dreamlte,32.10572050842588,35.2097599664662,688.5550300637956,1,Orange G2_4113,f8:a9:d0:66:06:4d,6
2017-12-03 08:57:58,model=Lenovo PB2-690Y_device=PB2PRO,32.102953009977234,35.20876530432934,690.5352011665425,5,HelpDesk,f8:d1:11:77:77:c6,4
2017-12-03 08:39:19,model=SM-G950F_device=dreamlte,32.106211489963755,35.21194838735254,689.2763252871639,1,Police_Shomron ,f8:e7:1e:33:87:38,1
2017-12-03 08:39:28,model=SM-G950F_device=dreamlte,32.10578181130056,35.21207187967583,690.5323471428377,1,Police_Shomron ,f8:e7:1e:33:87:3c,36
2017-12-03 08:38:52,model=SM-G950F_device=dreamlte,32.10477209848867,35.20959198198432,689.4143706947036,3,ShapeDo,f8:e9:03:12:ef:3b,6
2017-12-03 08:40:58,model=SM-G950F_device=dreamlte,32.10456801210062,35.209679316065845,689.8684136221324,2,ShapeDo-5GHz,f8:e9:03:12:ef:3c,60
2017-12-03 08:46:13,model=SM-G950F_device=dreamlte,32.10206173176159,35.20947285980674,700.4320999806323,2,DIRECT-5C-HP DeskJet 3630 series,fc:3f:db:9c:36:3d,6
